timestamp,person_id,x_gt,y_gt
21.65,personFlow1.0,271.417,188.574
21.65,personFlow1.1,266.84,181.951
21.65,personFlow1.2,266.84,169.33
21.7,personFlow1.0,271.472,188.578
21.7,personFlow1.1,266.84,182.012
21.7,personFlow1.2,266.84,169.398
21.75,personFlow1.0,271.532,188.581
21.75,personFlow1.1,266.84,182.068
21.75,personFlow1.2,266.84,169.47
21.8,personFlow1.0,271.596,188.585
21.8,personFlow1.1,266.84,182.128
21.8,personFlow1.2,266.84,169.538
21.85,personFlow1.0,271.653,188.589
21.85,personFlow1.1,266.84,182.189
21.85,personFlow1.2,266.84,169.608
21.9,personFlow1.0,271.716,188.593
21.9,personFlow1.1,266.84,182.247
21.9,personFlow1.2,266.84,169.676
21.95,personFlow1.0,271.77,188.596
21.95,personFlow1.1,266.84,182.316
21.95,personFlow1.2,266.84,169.744
22,personFlow1.0,271.843,188.599
22,personFlow1.1,266.84,182.375
22,personFlow1.2,266.84,169.811
22.05,personFlow1.0,271.902,188.599
22.05,personFlow1.1,266.84,182.432
22.05,personFlow1.2,266.84,169.885
22.1,personFlow1.0,271.961,188.599
22.1,personFlow1.1,266.84,182.491
22.1,personFlow1.2,266.84,169.958
22.15,personFlow1.0,272.019,188.599
22.15,personFlow1.1,266.84,182.548
22.15,personFlow1.2,266.84,170.03
22.2,personFlow1.0,272.083,188.599
22.2,personFlow1.1,266.84,182.607
22.2,personFlow1.2,266.84,170.091
22.25,personFlow1.0,272.142,188.599
22.25,personFlow1.1,266.84,182.672
22.25,personFlow1.2,266.84,170.165
22.3,personFlow1.0,272.204,188.599
22.3,personFlow1.1,266.84,182.736
22.3,personFlow1.2,266.84,170.233
22.35,personFlow1.0,272.267,188.599
22.35,personFlow1.1,266.84,182.798
22.35,personFlow1.2,266.84,170.308
22.4,personFlow1.0,272.321,188.6
22.4,personFlow1.1,266.84,182.857
22.4,personFlow1.2,266.84,170.379
22.45,personFlow1.0,272.381,188.6
22.45,personFlow1.1,266.84,182.918
22.45,personFlow1.2,266.84,170.447
22.5,personFlow1.0,272.441,188.6
22.5,personFlow1.1,266.84,182.987
22.5,personFlow1.2,266.84,170.519
22.55,personFlow1.0,272.504,188.6
22.55,personFlow1.1,266.84,183.053
22.55,personFlow1.2,266.84,170.58
22.6,personFlow1.0,272.558,188.6
22.6,personFlow1.1,266.84,183.114
22.6,personFlow1.2,266.84,170.652
22.65,personFlow1.0,272.616,188.6
22.65,personFlow1.1,266.84,183.173
22.65,personFlow1.2,266.84,170.714
22.7,personFlow1.0,272.679,188.6
22.7,personFlow1.1,266.84,183.238
22.7,personFlow1.2,266.84,170.782
22.75,personFlow1.0,272.737,188.6
22.75,personFlow1.1,266.84,183.303
22.75,personFlow1.2,266.84,170.852
22.8,personFlow1.0,272.805,188.6
22.8,personFlow1.1,266.84,183.372
22.8,personFlow1.2,266.84,170.915
22.85,personFlow1.0,272.865,188.601
22.85,personFlow1.1,266.84,183.436
22.85,personFlow1.2,266.84,170.979
22.9,personFlow1.0,272.926,188.601
22.9,personFlow1.1,266.865,183.552
22.9,personFlow1.2,266.84,171.053
22.95,personFlow1.0,272.985,188.601
22.95,personFlow1.1,266.883,183.612
22.95,personFlow1.2,266.84,171.121
23,personFlow1.0,273.044,188.601
23,personFlow1.1,266.902,183.675
23,personFlow1.2,266.84,171.183
23.05,personFlow1.0,273.106,188.601
23.05,personFlow1.1,266.921,183.738
23.05,personFlow1.2,266.84,171.246
23.1,personFlow1.0,273.174,188.601
23.1,personFlow1.1,266.938,183.795
23.1,personFlow1.2,266.84,171.319
23.15,personFlow1.0,273.239,188.601
23.15,personFlow1.1,266.94,183.801
23.15,personFlow1.2,266.84,171.385
23.2,personFlow1.0,273.309,188.601
23.2,personFlow1.1,266.94,183.864
23.2,personFlow1.2,266.84,171.448
23.25,personFlow1.0,273.378,188.601
23.25,personFlow1.1,266.94,183.931
23.25,personFlow1.2,266.84,171.522
23.3,personFlow1.0,273.438,188.602
23.3,personFlow1.1,266.94,183.99
23.3,personFlow1.2,266.84,171.589
23.35,personFlow1.0,273.497,188.602
23.35,personFlow1.1,266.94,184.049
23.35,personFlow1.2,266.84,171.65
23.4,personFlow1.0,273.561,188.602
23.4,personFlow1.1,266.94,184.119
23.4,personFlow1.2,266.84,171.722
23.45,personFlow1.0,273.625,188.602
23.45,personFlow1.1,266.94,184.185
23.45,personFlow1.2,266.84,171.797
23.5,personFlow1.0,273.689,188.602
23.5,personFlow1.1,266.94,184.245
23.5,personFlow1.2,266.84,171.86
23.55,personFlow1.0,273.754,188.602
23.55,personFlow1.1,266.94,184.313
23.55,personFlow1.2,266.84,171.928
23.6,personFlow1.0,273.823,188.602
23.6,personFlow1.1,266.94,184.375
23.6,personFlow1.2,266.84,171.992
23.65,personFlow1.0,273.892,188.602
23.65,personFlow1.1,266.94,184.433
23.65,personFlow1.2,266.84,172.063
23.7,personFlow1.0,273.954,188.603
23.7,personFlow1.1,266.94,184.49
23.7,personFlow1.2,266.84,172.134
23.75,personFlow1.0,274.021,188.603
23.75,personFlow1.1,266.94,184.549
23.75,personFlow1.2,266.84,172.209
23.8,personFlow1.0,274.083,188.603
23.8,personFlow1.1,266.94,184.618
23.8,personFlow1.2,266.84,172.276
23.85,personFlow1.0,274.147,188.603
23.85,personFlow1.1,266.94,184.678
23.85,personFlow1.2,266.84,172.339
23.9,personFlow1.0,274.207,188.603
23.9,personFlow1.1,266.94,184.736
23.9,personFlow1.2,266.84,172.414
23.95,personFlow1.0,274.27,188.603
23.95,personFlow1.1,266.94,184.795
23.95,personFlow1.2,266.84,172.48
24,personFlow1.0,274.34,188.603
24,personFlow1.1,266.94,184.856
24,personFlow1.2,266.84,172.546
24.05,personFlow1.0,274.401,188.603
24.05,personFlow1.1,266.94,184.923
24.05,personFlow1.2,266.84,172.61
24.1,personFlow1.0,274.462,188.603
24.1,personFlow1.1,266.94,184.987
24.1,personFlow1.2,266.84,172.673
24.15,personFlow1.0,274.523,188.604
24.15,personFlow1.1,266.94,185.052
24.15,personFlow1.2,266.84,172.738
24.2,personFlow1.0,274.591,188.604
24.2,personFlow1.1,266.94,185.111
24.2,personFlow1.2,266.84,172.807
24.25,personFlow1.0,274.653,188.604
24.25,personFlow1.1,266.94,185.173
24.25,personFlow1.2,266.84,172.879
24.3,personFlow1.0,274.718,188.604
24.3,personFlow1.1,266.94,185.239
24.3,personFlow1.2,266.84,172.948
24.35,personFlow1.0,274.774,188.604
24.35,personFlow1.1,266.94,185.305
24.35,personFlow1.2,266.84,173.014
24.4,personFlow1.0,274.839,188.604
24.4,personFlow1.1,266.94,185.37
24.4,personFlow1.2,266.84,173.085
24.45,personFlow1.0,274.909,188.604
24.45,personFlow1.1,266.94,185.429
24.45,personFlow1.2,266.84,173.151
24.5,personFlow1.0,274.966,188.604
24.5,personFlow1.1,266.94,185.495
24.5,personFlow1.2,266.84,173.216
24.55,personFlow1.0,275.026,188.605
24.55,personFlow1.1,266.94,185.563
24.55,personFlow1.2,266.84,173.284
24.6,personFlow1.0,275.088,188.605
24.6,personFlow1.1,266.94,185.626
24.6,personFlow1.2,266.84,173.357
24.65,personFlow1.0,275.154,188.605
24.65,personFlow1.1,266.94,185.695
24.65,personFlow1.2,266.84,173.418
24.7,personFlow1.0,275.219,188.605
24.7,personFlow1.1,266.94,185.753
24.7,personFlow1.2,266.84,173.492
24.75,personFlow1.0,275.281,188.605
24.75,personFlow1.1,266.94,185.812
24.75,personFlow1.2,266.84,173.558
24.8,personFlow1.0,275.341,188.605
24.8,personFlow1.1,266.94,185.881
24.8,personFlow1.2,266.84,173.626
24.85,personFlow1.0,275.41,188.605
24.85,personFlow1.1,266.94,185.945
24.85,personFlow1.2,266.84,173.692
24.9,personFlow1.0,275.47,188.605
24.9,personFlow1.1,266.94,186.009
24.9,personFlow1.2,266.84,173.755
24.95,personFlow1.0,275.53,188.605
24.95,personFlow1.1,266.94,186.072
24.95,personFlow1.2,266.84,173.82
25,personFlow1.0,275.594,188.606
25,personFlow1.1,266.94,186.136
25,personFlow1.2,266.84,173.89
25.05,personFlow1.0,275.662,188.606
25.05,personFlow1.1,266.94,186.205
25.05,personFlow1.2,266.84,173.952
25.1,personFlow1.0,275.727,188.606
25.1,personFlow1.1,266.94,186.269
25.1,personFlow1.2,266.84,174.024
25.15,personFlow1.0,275.789,188.606
25.15,personFlow1.1,266.94,186.338
25.15,personFlow1.2,266.84,174.098
25.2,personFlow1.0,275.845,188.606
25.2,personFlow1.1,266.94,186.401
25.2,personFlow1.2,266.84,174.165
25.25,personFlow1.0,275.91,188.606
25.25,personFlow1.1,266.94,186.466
25.25,personFlow1.2,266.84,174.235
25.3,personFlow1.0,275.976,188.606
25.3,personFlow1.1,266.94,186.525
25.3,personFlow1.2,266.84,174.303
25.35,personFlow1.0,276.046,188.606
25.35,personFlow1.1,266.94,186.591
25.35,personFlow1.2,266.84,174.369
25.4,personFlow1.0,276.103,188.607
25.4,personFlow1.1,266.94,186.648
25.4,personFlow1.2,266.84,174.43
25.45,personFlow1.0,276.172,188.607
25.45,personFlow1.1,266.94,186.718
25.45,personFlow1.2,266.84,174.502
25.5,personFlow1.0,276.241,188.607
25.5,personFlow1.1,266.94,186.787
25.5,personFlow1.2,266.84,174.565
25.55,personFlow1.0,276.303,188.607
25.55,personFlow1.1,266.94,186.856
25.55,personFlow1.2,266.84,174.635
25.6,personFlow1.0,276.362,188.607
25.6,personFlow1.1,266.94,186.926
25.6,personFlow1.2,266.84,174.7
25.65,personFlow1.0,276.42,188.607
25.65,personFlow1.1,266.94,186.983
25.65,personFlow1.2,266.84,174.769
25.7,personFlow1.0,276.485,188.607
25.7,personFlow1.1,266.94,187.045
25.7,personFlow1.2,266.84,174.84
25.75,personFlow1.0,276.553,188.607
25.75,personFlow1.1,266.94,187.103
25.75,personFlow1.2,266.84,174.903
25.8,personFlow1.0,276.62,188.607
25.8,personFlow1.1,266.94,187.167
25.8,personFlow1.2,266.84,174.966
25.85,personFlow1.0,276.681,188.608
25.85,personFlow1.1,266.94,187.226
25.85,personFlow1.2,266.84,175.028
25.9,personFlow1.0,276.741,188.608
25.9,personFlow1.1,266.94,187.293
25.9,personFlow1.2,266.84,175.097
25.95,personFlow1.0,276.809,188.608
25.95,personFlow1.1,266.94,187.363
25.95,personFlow1.2,266.84,175.157
26,personFlow1.0,276.875,188.608
26,personFlow1.1,266.94,187.424
26,personFlow1.2,266.84,175.223
26.05,personFlow1.0,276.938,188.608
26.05,personFlow1.1,266.94,187.492
26.05,personFlow1.2,266.84,175.291
26.1,personFlow1.0,276.998,188.608
26.1,personFlow1.1,266.94,187.556
26.1,personFlow1.2,266.84,175.356
26.15,personFlow1.0,277.056,188.608
26.15,personFlow1.1,266.94,187.626
26.15,personFlow1.2,266.84,175.424
26.2,personFlow1.0,277.113,188.608
26.2,personFlow1.1,266.94,187.694
26.2,personFlow1.2,266.84,175.498
26.25,personFlow1.0,277.174,188.609
26.25,personFlow1.1,266.94,187.763
26.25,personFlow1.2,266.84,175.563
26.3,personFlow1.0,277.244,188.609
26.3,personFlow1.1,266.94,187.822
26.3,personFlow1.2,266.84,175.629
26.35,personFlow1.0,277.314,188.609
26.35,personFlow1.1,266.94,187.891
26.35,personFlow1.2,266.84,175.69
26.4,personFlow1.0,277.371,188.609
26.4,personFlow1.1,266.94,187.961
26.4,personFlow1.2,266.84,175.756
26.45,personFlow1.0,277.433,188.609
26.45,personFlow1.1,266.94,188.03
26.45,personFlow1.2,266.84,175.82
26.5,personFlow1.0,277.501,188.609
26.5,personFlow1.1,266.94,188.09
26.5,personFlow1.2,266.84,175.894
26.55,personFlow1.0,277.562,188.609
26.55,personFlow1.1,267.183,188.312
26.55,personFlow1.2,266.84,175.957
26.6,personFlow1.0,277.624,188.609
26.6,personFlow1.1,267.248,188.316
26.6,personFlow1.2,266.84,176.029
26.65,personFlow1.0,277.685,188.609
26.65,personFlow1.1,267.317,188.321
26.65,personFlow1.2,266.84,176.098
26.7,personFlow1.0,277.753,188.61
26.7,personFlow1.1,267.384,188.325
26.7,personFlow1.2,266.84,176.162
26.75,personFlow1.0,277.817,188.61
26.75,personFlow1.1,267.441,188.328
26.75,personFlow1.2,266.84,176.232
26.8,personFlow1.0,277.875,188.61
26.8,personFlow1.1,267.5,188.332
26.8,personFlow1.2,266.84,176.303
26.85,personFlow1.0,277.934,188.61
26.85,personFlow1.1,267.563,188.336
26.85,personFlow1.2,266.84,176.374
26.9,personFlow1.0,278.002,188.61
26.9,personFlow1.1,267.63,188.34
26.9,personFlow1.2,266.84,176.442
26.95,personFlow1.0,278.07,188.61
26.95,personFlow1.1,267.693,188.344
26.95,personFlow1.2,266.84,176.514
27,personFlow1.0,278.129,188.61
27,personFlow1.1,267.759,188.348
27,personFlow1.2,266.84,176.58
27.05,personFlow1.0,278.186,188.61
27.05,personFlow1.1,267.821,188.352
27.05,personFlow1.2,266.84,176.642
27.1,personFlow1.0,278.249,188.61
27.1,personFlow1.1,267.879,188.355
27.1,personFlow1.2,266.84,176.715
27.15,personFlow1.0,278.316,188.611
27.15,personFlow1.1,267.944,188.359
27.15,personFlow1.2,266.84,176.781
27.2,personFlow1.0,278.381,188.611
27.2,personFlow1.1,268.007,188.363
27.2,personFlow1.2,266.84,176.855
27.25,personFlow1.0,278.445,188.611
27.25,personFlow1.1,268.073,188.367
27.25,personFlow1.2,266.84,176.919
27.3,personFlow1.0,278.512,188.611
27.3,personFlow1.1,268.129,188.371
27.3,personFlow1.2,266.84,176.994
27.35,personFlow1.0,278.573,188.611
27.35,personFlow1.1,268.196,188.375
27.35,personFlow1.2,266.84,177.055
27.4,personFlow1.0,278.644,188.611
27.4,personFlow1.1,268.256,188.379
27.4,personFlow1.2,266.84,177.126
27.45,personFlow1.0,278.705,188.611
27.45,personFlow1.1,268.319,188.383
27.45,personFlow1.2,266.84,177.189
27.5,personFlow1.0,278.766,188.611
27.5,personFlow1.1,268.379,188.386
27.5,personFlow1.2,266.84,177.256
27.55,personFlow1.0,278.831,188.612
27.55,personFlow1.1,268.44,188.39
27.55,personFlow1.2,266.84,177.324
27.6,personFlow1.0,278.889,188.612
27.6,personFlow1.1,268.5,188.394
27.6,personFlow1.2,266.84,177.389
27.65,personFlow1.0,278.947,188.612
27.65,personFlow1.1,268.558,188.397
27.65,personFlow1.2,266.84,177.463
27.7,personFlow1.0,279.008,188.612
27.7,personFlow1.1,268.619,188.401
27.7,personFlow1.2,266.84,177.53
27.75,personFlow1.0,279.065,188.612
27.75,personFlow1.1,268.687,188.405
27.75,personFlow1.2,266.84,177.6
27.8,personFlow1.0,279.127,188.612
27.8,personFlow1.1,268.749,188.409
27.8,personFlow1.2,266.84,177.664
27.85,personFlow1.0,279.188,188.612
27.85,personFlow1.1,268.817,188.413
27.85,personFlow1.2,266.84,177.727
27.9,personFlow1.0,279.246,188.612
27.9,personFlow1.1,268.874,188.417
27.9,personFlow1.2,266.84,177.802
27.95,personFlow1.0,279.309,188.612
27.95,personFlow1.1,268.936,188.421
27.95,personFlow1.2,266.84,177.877
28,personFlow1.0,279.374,188.613
28,personFlow1.1,269.006,188.425
28,personFlow1.2,266.84,177.946
28.05,personFlow1.0,279.443,188.613
28.05,personFlow1.1,269.07,188.429
28.05,personFlow1.2,266.84,178.012
28.1,personFlow1.0,279.507,188.613
28.1,personFlow1.1,269.127,188.433
28.1,personFlow1.2,266.84,178.073
28.15,personFlow1.0,279.568,188.613
28.15,personFlow1.1,269.189,188.436
28.15,personFlow1.2,266.84,178.135
28.2,personFlow1.0,279.633,188.613
28.2,personFlow1.1,269.254,188.44
28.2,personFlow1.2,266.84,178.209
28.25,personFlow1.0,279.696,188.613
28.25,personFlow1.1,269.312,188.444
28.25,personFlow1.2,266.84,178.28
28.3,personFlow1.0,279.761,188.613
28.3,personFlow1.1,269.375,188.448
28.3,personFlow1.2,266.84,178.344
28.35,personFlow1.0,279.819,188.613
28.35,personFlow1.1,269.432,188.451
28.35,personFlow1.2,266.84,178.404
28.4,personFlow1.0,279.889,188.614
28.4,personFlow1.1,269.489,188.455
28.4,personFlow1.2,266.84,178.473
28.45,personFlow1.0,279.947,188.614
28.45,personFlow1.1,269.555,188.459
28.45,personFlow1.2,266.84,178.535
28.5,personFlow1.0,280.006,188.614
28.5,personFlow1.1,269.614,188.463
28.5,personFlow1.2,266.84,178.601
28.55,personFlow1.0,280.072,188.614
28.55,personFlow1.1,269.675,188.466
28.55,personFlow1.2,266.84,178.674
28.6,personFlow1.0,280.133,188.614
28.6,personFlow1.1,269.732,188.47
28.6,personFlow1.2,266.84,178.735
28.65,personFlow1.0,280.2,188.614
28.65,personFlow1.1,269.8,188.474
28.65,personFlow1.2,266.84,178.807
28.7,personFlow1.0,280.27,188.614
28.7,personFlow1.1,269.862,188.478
28.7,personFlow1.2,266.84,178.871
28.75,personFlow1.0,280.338,188.614
28.75,personFlow1.1,269.919,188.482
28.75,personFlow1.2,266.84,178.943
28.8,personFlow1.0,280.395,188.614
28.8,personFlow1.1,269.982,188.485
28.8,personFlow1.2,266.84,179.016
28.85,personFlow1.0,280.454,188.615
28.85,personFlow1.1,270.049,188.49
28.85,personFlow1.2,266.84,179.077
28.9,personFlow1.0,280.521,188.615
28.9,personFlow1.1,270.111,188.493
28.9,personFlow1.2,266.84,179.139
28.95,personFlow1.0,280.579,188.615
28.95,personFlow1.1,270.172,188.497
28.95,personFlow1.2,266.84,179.204
29,personFlow1.0,280.639,188.615
29,personFlow1.1,270.24,188.501
29,personFlow1.2,266.84,179.278
29.05,personFlow1.0,280.707,188.615
29.05,personFlow1.1,270.298,188.505
29.05,personFlow1.2,266.84,179.348
29.1,personFlow1.0,280.766,188.615
29.1,personFlow1.1,270.366,188.509
29.1,personFlow1.2,266.84,179.409
29.15,personFlow1.0,280.822,188.615
29.15,personFlow1.1,270.436,188.513
29.15,personFlow1.2,266.84,179.473
29.2,personFlow1.0,280.884,188.615
29.2,personFlow1.1,270.492,188.517
29.2,personFlow1.2,266.84,179.545
29.25,personFlow1.0,280.947,188.615
29.25,personFlow1.1,270.555,188.521
29.25,personFlow1.2,266.84,179.612
29.3,personFlow1.0,281.004,188.616
29.3,personFlow1.1,270.622,188.525
29.3,personFlow1.2,266.84,179.68
29.35,personFlow1.0,281.071,188.616
29.35,personFlow1.1,270.686,188.529
29.35,personFlow1.2,266.84,179.747
29.4,personFlow1.0,281.129,188.616
29.4,personFlow1.1,270.751,188.533
29.4,personFlow1.2,266.84,179.815
29.45,personFlow1.0,281.192,188.616
29.45,personFlow1.1,270.811,188.537
29.45,personFlow1.2,266.84,179.888
29.5,personFlow1.0,281.253,188.616
29.5,personFlow1.1,270.873,188.54
29.5,personFlow1.2,266.84,179.959
29.55,personFlow1.0,281.32,188.616
29.55,personFlow1.1,270.935,188.544
29.55,personFlow1.2,266.84,180.032
29.6,personFlow1.0,281.387,188.616
29.6,personFlow1.1,271,188.548
29.6,personFlow1.2,266.84,180.097
29.65,personFlow1.0,281.452,188.616
29.65,personFlow1.1,271.059,188.552
29.65,personFlow1.2,266.84,180.159
29.7,personFlow1.0,281.518,188.617
29.7,personFlow1.1,271.122,188.556
29.7,personFlow1.2,266.84,180.226
29.75,personFlow1.0,281.576,188.617
29.75,personFlow1.1,271.18,188.559
29.75,personFlow1.2,266.84,180.299
29.8,personFlow1.0,281.637,188.617
29.8,personFlow1.1,271.239,188.563
29.8,personFlow1.2,266.84,180.36
29.85,personFlow1.0,281.707,188.617
29.85,personFlow1.1,271.301,188.567
29.85,personFlow1.2,266.84,180.423
29.9,personFlow1.0,281.766,188.617
29.9,personFlow1.1,271.369,188.571
29.9,personFlow1.2,266.84,180.491
29.95,personFlow1.0,281.831,188.617
29.95,personFlow1.1,271.431,188.575
29.95,personFlow1.2,266.84,180.553
30,personFlow1.0,281.899,188.617
30,personFlow1.1,271.5,188.579
30,personFlow1.2,266.84,180.615
30.05,personFlow1.0,281.957,188.617
30.05,personFlow1.1,271.565,188.583
30.05,personFlow1.2,266.84,180.684
30.05,personFlow1.3,266.84,167.201
30.1,personFlow1.0,282.02,188.617
30.1,personFlow1.1,271.628,188.587
30.1,personFlow1.2,266.84,180.749
30.1,personFlow1.3,266.84,167.27
30.15,personFlow1.0,282.089,188.618
30.15,personFlow1.1,271.697,188.591
30.15,personFlow1.2,266.84,180.82
30.15,personFlow1.3,266.84,167.339
30.2,personFlow1.0,282.156,188.618
30.2,personFlow1.1,271.762,188.595
30.2,personFlow1.2,266.84,180.886
30.2,personFlow1.3,266.84,167.4
30.25,personFlow1.0,282.221,188.618
30.25,personFlow1.1,271.836,188.599
30.25,personFlow1.2,266.84,180.956
30.25,personFlow1.3,266.84,167.466
30.3,personFlow1.0,282.29,188.618
30.3,personFlow1.1,271.901,188.599
30.3,personFlow1.2,266.84,181.023
30.3,personFlow1.3,266.84,167.535
30.35,personFlow1.0,282.35,188.618
30.35,personFlow1.1,271.96,188.599
30.35,personFlow1.2,266.84,181.093
30.35,personFlow1.3,266.84,167.603
30.4,personFlow1.0,282.42,188.618
30.4,personFlow1.1,272.016,188.599
30.4,personFlow1.2,266.84,181.159
30.4,personFlow1.3,266.84,167.667
30.45,personFlow1.0,282.482,188.618
30.45,personFlow1.1,272.076,188.599
30.45,personFlow1.2,266.84,181.228
30.45,personFlow1.3,266.84,167.73
30.5,personFlow1.0,282.55,188.618
30.5,personFlow1.1,272.136,188.599
30.5,personFlow1.2,266.84,181.3
30.5,personFlow1.3,266.84,167.795
30.55,personFlow1.0,282.607,188.619
30.55,personFlow1.1,272.192,188.599
30.55,personFlow1.2,266.84,181.375
30.55,personFlow1.3,266.84,167.86
30.6,personFlow1.0,282.668,188.619
30.6,personFlow1.1,272.253,188.599
30.6,personFlow1.2,266.84,181.447
30.6,personFlow1.3,266.84,167.927
30.65,personFlow1.0,282.733,188.619
30.65,personFlow1.1,272.314,188.6
30.65,personFlow1.2,266.84,181.52
30.65,personFlow1.3,266.84,167.991
30.7,personFlow1.0,282.791,188.619
30.7,personFlow1.1,272.375,188.6
30.7,personFlow1.2,266.84,181.582
30.7,personFlow1.3,266.84,168.054
30.75,personFlow1.0,282.848,188.619
30.75,personFlow1.1,272.436,188.6
30.75,personFlow1.2,266.84,181.645
30.75,personFlow1.3,266.84,168.113
30.8,personFlow1.0,282.905,188.619
30.8,personFlow1.1,272.505,188.6
30.8,personFlow1.2,266.84,181.709
30.8,personFlow1.3,266.84,168.181
30.85,personFlow1.0,282.97,188.619
30.85,personFlow1.1,272.57,188.6
30.85,personFlow1.2,266.84,181.784
30.85,personFlow1.3,266.84,168.25
30.9,personFlow1.0,283.032,188.619
30.9,personFlow1.1,272.633,188.6
30.9,personFlow1.2,266.84,181.858
30.9,personFlow1.3,266.84,168.316
30.95,personFlow1.0,283.092,188.619
30.95,personFlow1.1,272.705,188.6
30.95,personFlow1.2,266.84,181.924
30.95,personFlow1.3,266.84,168.385
31,personFlow1.0,283.156,188.62
31,personFlow1.1,272.768,188.6
31,personFlow1.2,266.84,181.999
31,personFlow1.3,266.84,168.451
31.05,personFlow1.0,283.218,188.62
31.05,personFlow1.1,272.836,188.6
31.05,personFlow1.2,266.84,182.06
31.05,personFlow1.3,266.84,168.516
31.1,personFlow1.0,283.279,188.62
31.1,personFlow1.1,272.908,188.601
31.1,personFlow1.2,266.84,182.121
31.1,personFlow1.3,266.84,168.58
31.15,personFlow1.0,283.336,188.62
31.15,personFlow1.1,272.975,188.601
31.15,personFlow1.2,266.84,182.189
31.15,personFlow1.3,266.84,168.645
31.2,personFlow1.0,283.518,188.584
31.2,personFlow1.1,273.036,188.601
31.2,personFlow1.2,266.84,182.25
31.2,personFlow1.3,266.84,168.713
31.25,personFlow1.0,283.569,188.551
31.25,personFlow1.1,273.107,188.601
31.25,personFlow1.2,266.84,182.315
31.25,personFlow1.3,266.84,168.779
31.3,personFlow1.0,283.623,188.515
31.3,personFlow1.1,273.176,188.601
31.3,personFlow1.2,266.84,182.381
31.3,personFlow1.3,266.84,168.842
31.35,personFlow1.0,283.682,188.478
31.35,personFlow1.1,273.25,188.601
31.35,personFlow1.2,266.84,182.443
31.35,personFlow1.3,266.84,168.906
31.4,personFlow1.0,283.74,188.44
